2008000292|一生和你相依|y i sh eng h e n i x iang y i SP AP SP|B4 B4 B4 B4 A#4/Bb4 A#4/Bb4 B4 B4 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 rest rest rest|0.351230 0.351230 0.579110 0.579110 0.296610 0.296610 0.186230 0.186230 0.448700 0.448700 2.496620 2.496620 3.043210 0.316710 0.045410|0.02781 0.32342 0.22011 0.359 0.09683 0.19978 0.05765 0.12858 0.16694 0.28176 0.12838 2.36824 3.04321 0.31671 0.04541|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008000293|陌生的城市啊熟悉的角落里|m o sh eng d e SP ch eng sh i a AP sh u x i d e j iao l uo l i SP AP SP|G4 G4 E4 E4 D4 D4 rest E4 E4 G4 G4 E4 rest D4 D4 D4 D4 E4 E4 D4 D4 A3 A3 D4 D4 rest rest rest|0.303250 0.303250 0.390310 0.390310 0.099800 0.099800 0.050050 0.406590 0.406590 0.871460 0.871460 1.361730 0.353020 0.399600 0.399600 0.515220 0.515220 0.220620 0.220620 0.438610 0.438610 0.342780 0.342780 1.367750 1.367750 0.345950 0.399050 0.041090|0.14454 0.15871 0.15389 0.23642 0.01616 0.08364 0.05005 0.11648 0.29011 0.22625 0.64521 1.36173 0.35302 0.19824 0.20136 0.20637 0.30885 0.03863 0.18199 0.11028 0.32833 0.13351 0.20927 0.08179 1.28596 0.34595 0.39905 0.04109|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008000294|也曾彼此安慰也曾相拥叹息|y e c eng b i c i SP an w ei AP y e c eng x iang y ong t an x i|C4 C4 C4 C4 C4 C4 A3 A3 rest D4 C4 C4 rest C4 C4 C4 C4 C4 C4 A3 A3 D4 D4 C4 C4|0.233050 0.233050 0.351720 0.351720 0.204720 0.204720 0.275510 0.275510 0.025030 0.241610 0.273130 0.273130 0.184610 0.444490 0.444490 0.251440 0.251440 0.291700 0.291700 0.250250 0.250250 0.229640 0.229640 0.234460 0.234460|0.066 0.16705 0.16289 0.18883 0.02646 0.17826 0.1104 0.16511 0.02503 0.24161 0.10336 0.16977 0.18461 0.05224 0.39225 0.10898 0.14246 0.09328 0.19842 0.08422 0.16603 0.10579 0.12385 0.10095 0.13351|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008000295|不管将会面对什么样的结局|b u g uan j iang h ui m ian d ui sh en m e y ang d e SP j ie ie SP j v AP SP|C4 C4 C4 C4 A4 A4 G4 G4 G4 G4 G4 G4 G4 G4 G4 G4 G4 G4 E4 E4 rest A4 A4 G4 rest G4 G4 rest rest|0.280990 0.280990 0.210880 0.210880 0.262240 0.262240 0.242830 0.242830 0.291830 0.291830 0.131640 0.131640 0.227920 0.227920 0.362820 0.362820 0.211480 0.211480 0.165710 0.165710 0.046370 0.487610 0.487610 0.195060 0.060720 0.736760 0.736760 0.161920 0.041960|0.06495 0.21604 0.06419 0.14669 0.06489 0.19735 0.07567 0.16716 0.06377 0.22806 0.03242 0.09922 0.12328 0.10464 0.15756 0.20526 0.05814 0.15334 0.06615 0.09956 0.04637 0.11627 0.37134 0.19506 0.06072 0.10263 0.63413 0.16192 0.04196|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
2008000296|在漫天风沙里望着你远去|z ai m an t ian f eng sh a l i AP w ang zh e n i y van q v AP|G4 G4 A4 A4 G4 G4 A4 A4 G4 G4 A4 A4 rest G4 G4 E4 E4 G4 G4 E4 E4 G4 G4 rest|0.273800 0.273800 0.285520 0.285520 0.217860 0.217860 0.247850 0.247850 0.358940 0.358940 0.472730 0.472730 0.179080 0.544900 0.544900 0.161420 0.161420 0.322210 0.322210 0.222280 0.222280 0.323850 0.323850 0.198000|0.10513 0.16867 0.07428 0.21124 0.0702 0.14766 0.08777 0.16008 0.11414 0.2448 0.05589 0.41684 0.17908 0.10717 0.43773 0.05419 0.10723 0.14072 0.18149 0.04342 0.17886 0.10499 0.21886 0.198|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008000297|我竟悲伤得不能自已|w o j ing b ei sh ang d e SP b u n eng z i y i SP AP|G4 G4 G4 G4 A4 A4 A4 A4 A4 A4 rest G4 G4 A4 A4 G4 G4 E4 E4 rest rest|0.199580 0.199580 0.257140 0.257140 0.261760 0.261760 0.494150 0.494150 0.199610 0.199610 0.053000 0.191300 0.191300 0.250430 0.250430 0.378130 0.378130 1.126310 1.126310 0.276560 0.451390|0.03456 0.16502 0.09116 0.16598 0.04931 0.21245 0.19347 0.30068 0.02285 0.17676 0.053 0.04096 0.15034 0.06374 0.18669 0.13023 0.2479 0.05759 1.06872 0.27656 0.45139|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008000298|多盼能送君千里直到山穷水尽|d uo p an n eng s ong j vn q ian l i SP zh i d ao sh an q iong sh ui j in AP|E4 E4 D4 D4 C4 C4 D4 D4 C4 C4 D4 D4 A4 A4 rest C4 C4 B3 B3 C4 C4 B3 B3 C4 C4 A4 A4 rest|0.242340 0.242340 0.213830 0.213830 0.237570 0.237570 0.297170 0.297170 0.197990 0.197990 0.313710 0.313710 0.370830 0.370830 0.038360 0.505170 0.505170 0.245820 0.245820 0.267300 0.267300 0.211970 0.211970 0.271840 0.271840 0.463650 0.463650 0.337820|0.04531 0.19703 0.08741 0.12642 0.09488 0.14269 0.08944 0.20773 0.04985 0.14814 0.0888 0.22491 0.04209 0.32874 0.03836 0.11841 0.38676 0.05172 0.1941 0.08614 0.18116 0.0666 0.14537 0.09157 0.18027 0.12993 0.33372 0.33782|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008000299|一生和你相依|y i sh eng h e n i x iang y i SP|C5 C5 C5 C5 B4 B4 C5 C5 B4 B4 A4 A4 rest|0.350350 0.350350 0.538400 0.538400 0.353470 0.353470 0.162660 0.162660 0.439410 0.439410 2.191880 2.191880 3.921660|0.03947 0.31088 0.17503 0.36337 0.10969 0.24378 0.04127 0.12139 0.15885 0.28056 0.13718 2.0547 3.92166|0 0 0 0 0 0 0 0 0 0 0 0 0
2008000300|多盼能送君千里|d uo SP p an n eng s ong j vn q ian l i SP|E4 E4 rest D4 D4 C4 C4 D4 D4 C4 C4 D4 D4 A4 A4 rest|0.264600 0.264600 0.085380 0.259090 0.259090 0.307660 0.307660 0.407260 0.407260 0.259090 0.259090 0.542450 0.542450 0.587490 0.587490 0.876330|0.05341 0.21119 0.08538 0.12438 0.13471 0.11426 0.1934 0.16561 0.24165 0.07708 0.18201 0.1799 0.36255 0.08667 0.50082 0.87633|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2008000301|直到山穷水尽|zh i d ao sh an q iong sh ui j in SP|C4 C4 B3 B3 C4 C4 B3 B3 C4 C4 A4 A4 rest|0.810130 0.810130 0.262170 0.262170 0.433860 0.433860 0.334080 0.334080 0.446590 0.446590 0.925780 0.925780 1.967660|0.22087 0.58926 0.03867 0.2235 0.17701 0.25685 0.1236 0.21048 0.2201 0.22649 0.27595 0.64983 1.96766|0 0 0 0 0 0 0 0 0 0 0 0 0
2008000302|一生和你|y i sh eng SP h e n i|C5 C5 C5 C5 rest B4 B4 C5 C5|0.655420 0.655420 1.268830 1.268830 0.098550 0.540280 0.540280 0.294410 0.294410|0.08617 0.56925 0.49277 0.77606 0.09855 0.18869 0.35159 0.06215 0.23226|0 0 0 0 0 0 0 0 0
2008000303|相依|x iang iang SP AP SP y i|B4 B4 A4 rest rest rest A4 A4|0.685650 0.685650 0.831670 0.076530 0.509330 0.431320 3.405220 3.405220|0.31298 0.37267 0.83167 0.07653 0.50933 0.43132 0.23013 3.17509|0 0 1 0 0 0 0 0
2009000304|突然发现站了好久|t u r an f a x ia zh an l e h ao j iu SP AP SP|A#3/Bb3 A#3/Bb3 C4 C4 C4 C4 A#3/Bb3 A#3/Bb3 C4 C4 A#3/Bb3 A#3/Bb3 C4 C4 D4 D4 rest rest rest|0.362380 0.362380 0.232320 0.232320 0.421170 0.421170 0.626570 0.626570 0.570150 0.570150 0.196480 0.196480 0.468110 0.468110 0.861410 0.861410 0.402800 0.301660 0.094890|0.15881 0.20357 0.06769 0.16463 0.125 0.29617 0.2294 0.39717 0.11868 0.45147 0.05214 0.14434 0.14609 0.32202 0.16538 0.69603 0.4028 0.30166 0.09489|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000305|不知道要往哪走|b u zh i SP d ao y ao w ang n a z ou SP|A#3/Bb3 A#3/Bb3 F4 F4 rest A3 A3 A3 A3 A#3/Bb3 A#3/Bb3 C4 C4 A#3/Bb3 A#3/Bb3 rest|0.205000 0.205000 0.551540 0.551540 0.088410 0.418580 0.418580 0.509710 0.509710 0.188970 0.188970 0.572540 0.572540 0.991110 0.991110 0.750500|0.03749 0.16751 0.13509 0.41645 0.08841 0.07619 0.34239 0.14555 0.36416 0.0746 0.11437 0.15184 0.4207 0.2007 0.79041 0.7505|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000306|还不想回家的我|h ai SP b u x iang h ui j ia SP d e w o AP|D4 D4 rest C4 C4 D4 D4 C4 C4 D4 D4 rest C4 C4 G3 G3 rest|0.583720 0.583720 0.074880 0.145960 0.145960 0.783810 0.783810 0.339810 0.339810 0.668140 0.668140 0.155290 0.223650 0.223650 0.617660 0.617660 0.379070|0.14948 0.43424 0.07488 0.03942 0.10654 0.16471 0.6191 0.13 0.20981 0.10144 0.5667 0.15529 0.02323 0.20042 0.06219 0.55547 0.37907|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000307|再多人陪只会更寂寞|z ai SP d uo r en p ei zh i h ui AP g eng j i m o AP|G3 G3 rest D4 D4 C4 C4 D4 D4 C4 C4 D4 D4 rest G3 G3 A#3/Bb3 A#3/Bb3 C4 C4 rest|0.269620 0.269620 0.066720 0.445560 0.445560 0.289530 0.289530 0.776050 0.776050 0.219970 0.219970 0.529240 0.529240 0.084950 0.457700 0.457700 0.371080 0.371080 0.500620 0.500620 0.187030|0.08933 0.18029 0.06672 0.0383 0.40726 0.07697 0.21256 0.0922 0.68385 0.1083 0.11167 0.12968 0.39956 0.08495 0.11861 0.33909 0.12562 0.24546 0.21166 0.28896 0.18703|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000308|许多话题关于我|x v d uo h ua t i AP SP g uan y v w o SP AP|F3 F3 C4 C4 A#3/Bb3 A#3/Bb3 C4 C4 rest rest A#3/Bb3 A#3/Bb3 C4 C4 D4 D4 rest rest|0.275000 0.275000 0.428590 0.428590 0.334250 0.334250 0.506820 0.506820 0.196520 0.103410 0.312240 0.312240 0.373030 0.373030 0.862190 0.862190 0.387950 0.295760|0.13677 0.13823 0.09249 0.3361 0.1005 0.23375 0.09911 0.40771 0.19652 0.10341 0.03255 0.27969 0.07694 0.29609 0.29306 0.56913 0.38795 0.29576|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000309|就连我也有听过|j iu l ian w o y e y ou t ing g uo SP AP|A#3/Bb3 A#3/Bb3 F4 F4 A3 A3 A3 A3 A#3/Bb3 A#3/Bb3 C4 C4 A#3/Bb3 A#3/Bb3 rest rest|0.260230 0.260230 0.620320 0.620320 0.318820 0.318820 0.599860 0.599860 0.306540 0.306540 0.609800 0.609800 0.848090 0.848090 0.330330 0.318950|0.09065 0.16958 0.0897 0.53062 0.04647 0.27235 0.09895 0.50091 0.07727 0.22927 0.14672 0.46308 0.0616 0.78649 0.33033 0.31895|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000310|我的快乐要被认可|w o SP d e SP k uai l e y ao SP b ei r en k e AP|G3 G3 rest D4 D4 rest C4 C4 D4 D4 C4 C4 rest D4 D4 C4 C4 G3 G3 rest|0.206460 0.206460 0.073580 0.383640 0.383640 0.085660 0.255930 0.255930 0.637260 0.637260 0.377950 0.377950 0.100560 0.551320 0.551320 0.384880 0.384880 0.731020 0.731020 0.272640|0.04911 0.15735 0.07358 0.03095 0.35269 0.08566 0.07823 0.1777 0.09589 0.54137 0.11245 0.2655 0.10056 0.06297 0.48835 0.05741 0.32747 0.21738 0.51364 0.27264|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000311|委屈却没有人诉说|w ei q v q ve m ei y ou r en s u sh uo AP|G3 G3 D4 D4 C4 C4 D4 D4 C4 C4 D4 D4 D#4/Eb4 D#4/Eb4 D#4/Eb4 D#4/Eb4 rest|0.240740 0.240740 0.450770 0.450770 0.287520 0.287520 0.789450 0.789450 0.316270 0.316270 0.436790 0.436790 0.461120 0.461120 0.624140 0.624140 0.334330|0.06611 0.17463 0.17444 0.27633 0.1654 0.12212 0.13077 0.65868 0.18038 0.13589 0.22183 0.21496 0.21506 0.24606 0.22081 0.40333 0.33433|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000312|夜把心洋葱般剥落|y e b a x in y ang c ong b an SP b o l uo SP AP SP|F4 F4 G4 G4 A4 A4 A4 A4 A4 A4 A#4/Bb4 A#4/Bb4 rest A4 A4 F4 F4 rest rest rest|0.241920 0.241920 0.239250 0.239250 0.535890 0.535890 0.393550 0.393550 0.567670 0.567670 0.295460 0.295460 0.068490 0.436770 0.436770 0.568910 0.568910 0.267530 0.397020 0.056340|0.06376 0.17816 0.05851 0.18074 0.12374 0.41215 0.10659 0.28696 0.14549 0.42218 0.03604 0.25942 0.06849 0.03043 0.40634 0.07673 0.49218 0.26753 0.39702 0.05634|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000313|拿掉防卫剩下什么|n a d iao f ang w ei sh eng x ia sh en m e SP AP SP|D4 D4 A4 A4 A4 A4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A4 A4 A4 A4 G4 G4 rest rest rest|0.243150 0.243150 0.244450 0.244450 0.563460 0.563460 0.329410 0.329410 0.589690 0.589690 0.298220 0.298220 0.331510 0.331510 0.953280 0.953280 0.065020 0.462780 0.049880|0.05837 0.18478 0.07999 0.16446 0.12841 0.43505 0.09043 0.23898 0.20411 0.38558 0.12009 0.17813 0.15581 0.1757 0.28854 0.66474 0.06502 0.46278 0.04988|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000314|为什么脆弱时候想你更多|w ei sh en m e c ui r uo sh i h ou AP x iang n i SP g eng d uo SP|G4 G4 A4 A4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 G4 G4 D#4/Eb4 D#4/Eb4 rest A#3/Bb3 A#3/Bb3 D#4/Eb4 D#4/Eb4 rest G4 G4 F4 F4 rest|0.147720 0.147720 0.257270 0.257270 0.482460 0.482460 0.390090 0.390090 0.374480 0.374480 0.470910 0.470910 0.577330 0.577330 0.256430 0.407420 0.407420 0.358740 0.358740 0.119770 0.763490 0.763490 2.059160 2.059160 0.484790|0.03857 0.10915 0.15563 0.10164 0.12439 0.35807 0.17904 0.21105 0.13018 0.2443 0.24634 0.22457 0.25562 0.32171 0.25643 0.17546 0.23196 0.07712 0.28162 0.11977 0.03746 0.72603 0.0355 2.02366 0.48479|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000315|如果你也听说|r u g uo n i y e t ing sh uo SP AP|A#3/Bb3 A#3/Bb3 C4 C4 D#4/Eb4 D#4/Eb4 D#4/Eb4 D#4/Eb4 D4 D4 D4 D4 rest rest|0.523580 0.523580 0.476720 0.476720 0.575890 0.575890 0.486930 0.486930 0.266990 0.266990 0.920770 0.920770 0.383320 0.438840|0.14592 0.37766 0.09307 0.38365 0.11887 0.45702 0.07207 0.41486 0.11901 0.14798 0.18163 0.73914 0.38332 0.43884|0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000316|有没有想过我|y ou m ei y ou x iang g uo w o SP AP|D4 D4 F4 F4 A4 A4 C5 C5 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 rest rest|0.531380 0.531380 0.572130 0.572130 0.403290 0.403290 0.644950 0.644950 0.332290 0.332290 1.180660 1.180660 0.079510 0.394090|0.09585 0.43553 0.11779 0.45434 0.10636 0.29693 0.19479 0.45016 0.09171 0.24058 0.05337 1.12729 0.07951 0.39409|0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000317|像普通旧朋友|x iang p u t ong j iu p eng y ou SP AP|A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 C5 C5 D5 D5 D5 D5 D5 D5 rest rest|0.627070 0.627070 0.472640 0.472640 0.494110 0.494110 0.494160 0.494160 0.319370 0.319370 0.811380 0.811380 0.047700 0.435800|0.1756 0.45147 0.07158 0.40106 0.10039 0.39372 0.11915 0.37501 0.13076 0.18861 0.06428 0.7471 0.0477 0.4358|0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000318|还是你依然会心疼我|h ai sh i n i SP AP y i r an h ui x in t eng w o AP|D5 D5 C5 C5 C5 C5 rest rest G4 G4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 C5 C5 A4 A4 rest|0.422660 0.422660 0.326020 0.326020 0.583420 0.583420 0.077290 0.192440 0.289530 0.289530 0.617680 0.617680 0.423210 0.423210 0.436900 0.436900 0.578320 0.578320 0.771090 0.771090 0.443630|0.08018 0.34248 0.17527 0.15075 0.14049 0.44293 0.07729 0.19244 0.07877 0.21076 0.08319 0.53449 0.14374 0.27947 0.13444 0.30246 0.11855 0.45977 0.24917 0.52192 0.44363|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000319|好多好多的话想对你说|h ao d uo h ao d uo d e h ua x iang d ui n i sh uo SP|A4 A4 G4 G4 F4 F4 G4 G4 A4 A4 A4 A4 A4 A4 A#4/Bb4 A#4/Bb4 A4 A4 F4 F4 rest|0.328320 0.328320 0.221440 0.221440 0.292870 0.292870 0.275820 0.275820 0.437970 0.437970 0.377950 0.377950 0.697620 0.697620 0.246180 0.246180 0.433430 0.433430 0.878340 0.878340 0.454600|0.13703 0.19129 0.03026 0.19118 0.08214 0.21073 0.04864 0.22718 0.03056 0.40741 0.08971 0.28824 0.20717 0.49045 0.02936 0.21682 0.0883 0.34513 0.20819 0.67015 0.4546|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000320|悬着一颗心没着落|x van zh e y i k e x in m ei zh e l uo AP|D4 D4 A4 A4 A4 A4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 C5 C5 C5 C5 A#4/Bb4 A#4/Bb4 rest|0.321200 0.321200 0.239250 0.239250 0.471570 0.471570 0.260060 0.260060 0.879650 0.879650 0.279130 0.279130 0.461340 0.461340 0.745490 0.745490 0.484860|0.10147 0.21973 0.06774 0.17151 0.12739 0.34418 0.08269 0.17737 0.16738 0.71227 0.04403 0.2351 0.07722 0.38412 0.10796 0.63753 0.48486|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000321|要怎么附和舍不得又无可奈何|y ao z en m e f u h e AP sh e b u d e AP SP y ou w u k e n ai h e AP SP|F4 F4 F4 F4 F4 F4 G4 G4 G4 G4 rest G4 G4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 rest rest A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 C5 C5 F4 F4 rest rest|0.263530 0.263530 0.199630 0.199630 0.488480 0.488480 0.348000 0.348000 0.930760 0.930760 0.247920 0.649480 0.649480 0.308600 0.308600 0.881890 0.881890 0.360610 0.058950 0.497330 0.497330 0.251390 0.251390 0.362330 0.362330 0.548030 0.548030 0.563460 0.563460 0.249250 0.049740|0.08322 0.18031 0.09851 0.10112 0.16211 0.32637 0.14157 0.20643 0.14102 0.78974 0.24792 0.24792 0.40156 0.11041 0.19819 0.06766 0.81423 0.36061 0.05895 0.05638 0.44095 0.05374 0.19765 0.119 0.24333 0.21073 0.3373 0.19981 0.36365 0.24925 0.04974|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000322|如果你也听说|r u g uo n i y e t ing sh uo AP|A#3/Bb3 A#3/Bb3 C4 C4 D#4/Eb4 D#4/Eb4 D#4/Eb4 D#4/Eb4 D4 D4 D4 D4 rest|0.579020 0.579020 0.430540 0.430540 0.580650 0.580650 0.495000 0.495000 0.240980 0.240980 1.349080 1.349080 0.397970|0.14869 0.43033 0.03779 0.39275 0.13139 0.44926 0.12522 0.36978 0.0852 0.15578 0.18193 1.16715 0.39797|0 0 0 0 0 0 0 0 0 0 0 0 0
2009000323|会不会相信我|h ui b u h ui x iang x in w o SP AP|D4 D4 F4 F4 A4 A4 F4 F4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 rest rest|0.624760 0.624760 0.388350 0.388350 0.497210 0.497210 0.566630 0.566630 0.398180 0.398180 1.319360 1.319360 0.055480 0.400940|0.13427 0.49049 0.04031 0.34804 0.15989 0.33732 0.17961 0.38702 0.1491 0.24908 0.15023 1.16913 0.05548 0.40094|0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000324|对流言会附和|d ui l iu y an h ui f u h e AP|A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 C5 C5 D5 D5 D5 D5 D5 D5 rest|0.514380 0.514380 0.502280 0.502280 0.383650 0.383650 0.546450 0.546450 0.303400 0.303400 0.840160 0.840160 0.459680|0.02891 0.48547 0.08514 0.41714 0.06592 0.31773 0.15886 0.38759 0.12268 0.18072 0.12079 0.71937 0.45968|0 0 0 0 0 0 0 0 0 0 0 0 0
2009000325|还是你知道我还是我|h ai sh i n i zh i d ao AP w o h ai sh i w o AP|D5 D5 C5 C5 C5 C5 G4 G4 A#4/Bb4 A#4/Bb4 rest A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 C5 C5 A4 A4 rest|0.423230 0.423230 0.327430 0.327430 0.521160 0.521160 0.633800 0.633800 0.461910 0.461910 0.310340 0.182540 0.182540 0.359740 0.359740 0.721680 0.721680 0.949580 0.949580 0.307100|0.12103 0.3022 0.1942 0.13323 0.12506 0.3961 0.15568 0.47812 0.02926 0.43265 0.31034 0.02034 0.1622 0.13284 0.2269 0.27553 0.44615 0.1114 0.83818 0.3071|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000326|跌跌撞撞才明白了许多|d ie d ie zh uang zh uang c ai m ing b ai l e x v SP d uo AP|A4 A4 G4 G4 F4 F4 G4 G4 A4 A4 A4 A4 A4 A4 A#4/Bb4 A#4/Bb4 A4 A4 rest F4 F4 rest|0.263010 0.263010 0.221050 0.221050 0.274920 0.274920 0.214980 0.214980 0.538400 0.538400 0.575300 0.575300 0.526480 0.526480 0.183480 0.183480 0.570400 0.570400 0.170850 0.704960 0.704960 0.397420|0.06528 0.19773 0.03138 0.18967 0.06275 0.21217 0.08503 0.12995 0.11969 0.41871 0.07489 0.50041 0.03553 0.49095 0.08182 0.10166 0.20796 0.36244 0.17085 0.02984 0.67512 0.39742|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000327|懂我的人就你一个|d ong w o d e r en j iu n i y i g e AP|D4 D4 A4 A4 A4 A4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A4 A4 C5 C5 A#4/Bb4 A#4/Bb4 rest|0.170080 0.170080 0.328890 0.328890 0.502060 0.502060 0.490110 0.490110 0.580260 0.580260 0.271240 0.271240 0.549180 0.549180 0.658520 0.658520 0.267300|0.05012 0.11996 0.0897 0.23919 0.07997 0.42209 0.09304 0.39707 0.10879 0.47147 0.06509 0.20615 0.07051 0.47867 0.03718 0.62134 0.2673|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000328|想到你想起我|x iang d ao n i x iang q i w o SP|F4 F4 F4 F4 F4 F4 F4 F4 D#4/Eb4 D#4/Eb4 D#4/Eb4 D#4/Eb4 rest|0.324350 0.324350 0.248500 0.248500 0.162970 0.162970 0.504680 0.504680 0.276760 0.276760 1.366890 1.366890 0.913360|0.13712 0.18723 0.02378 0.22472 0.06599 0.09698 0.16031 0.34437 0.19462 0.08214 0.11563 1.25126 0.91336|0 0 0 0 0 0 0 0 0 0 0 0 0
2009000329|胸口依然温热|x iong k ou y i r an w en r e|D4 D4 C4 C4 A#3/Bb3 A#3/Bb3 C4 C4 C4 C4 A#3/Bb3 A#3/Bb3|0.506980 0.506980 0.349060 0.349060 0.398750 0.398750 0.312820 0.312820 0.520110 0.520110 1.950350 1.950350|0.22651 0.28047 0.09147 0.25759 0.12714 0.27161 0.08645 0.22637 0.08163 0.43848 0.10052 1.84983|0 0 0 0 0 0 0 0 0 0 0 0
2009000330|夜把心洋葱般剥落|y e b a x in y ang c ong b an b o l uo AP|F4 F4 G4 G4 A4 A4 A4 A4 A4 A4 A#4/Bb4 A#4/Bb4 A4 A4 F4 F4 rest|0.311860 0.311860 0.176840 0.176840 0.613740 0.613740 0.384880 0.384880 0.669220 0.669220 0.336340 0.336340 0.437890 0.437890 0.901690 0.901690 0.397980|0.07638 0.23548 0.02497 0.15187 0.18207 0.43167 0.11768 0.2672 0.16941 0.49981 0.02432 0.31202 0.02084 0.41705 0.08493 0.81676 0.39798|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000331|拿掉防卫剩下什么|n a d iao f ang w ei sh eng x ia sh en m e AP|D4 D4 A4 A4 A4 A4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A4 A4 A4 A4 G4 G4 rest|0.260340 0.260340 0.221920 0.221920 0.492370 0.492370 0.385060 0.385060 0.568650 0.568650 0.276240 0.276240 0.440020 0.440020 1.046650 1.046650 0.364820|0.07435 0.18599 0.03663 0.18529 0.10866 0.38371 0.10089 0.28417 0.20323 0.36542 0.11521 0.16103 0.17615 0.26387 0.20857 0.83808 0.36482|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2009000332|为什么脆弱时候想你更多|w ei sh en m e c ui r uo sh i h ou x iang n i g eng d uo AP|G4 G4 A4 A4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 G4 G4 D#4/Eb4 D#4/Eb4 A#3/Bb3 A#3/Bb3 D#4/Eb4 D#4/Eb4 G4 G4 F4 F4 rest|0.233430 0.233430 0.349070 0.349070 0.368690 0.368690 0.357150 0.357150 0.461170 0.461170 0.497820 0.497820 0.686550 0.686550 0.400780 0.400780 0.465920 0.465920 0.891130 0.891130 2.165830 2.165830 0.348100|0.07773 0.1557 0.13501 0.21406 0.03783 0.33086 0.14465 0.2125 0.09396 0.36721 0.20772 0.2901 0.2217 0.46485 0.20518 0.1956 0.09726 0.36866 0.1155 0.77563 0.04614 2.11969 0.3481|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
